model_key	phase	method	score_type	direction	src_lang	tgt_lang	examples	aligned_score_mean	aligned_score_std	hard_negative_score_mean	margin_mean	margin_min	recall_at_1	recall_at_5	recall_at_10	mrr	median_rank	hubness_at10_max_rate	hubness_at10_gini
focus_zero	zero_step_init	focus	csls_k10	oji->chr	oji	chr	674	-0.003247	0.002353	7.4e-05	-0.00332	-0.015139	0.011869	0.047478	0.071217	0.039862	174.0	0.290801	0.750077
focus_zero	zero_step_init	focus	centered_csls_k10	oji->chr	oji	chr	674	-0.694057	0.579508	0.042789	-0.736846	-3.108984	0.011869	0.043027	0.086053	0.04048	129.0	0.10089	0.411447
focus_zero	zero_step_init	focus	raw_cosine	oji->cop	oji	cop	674	0.996892	0.001767	0.999062	-0.00217	-0.010858	0.007418	0.02819	0.043027	0.02481	222.0	0.330861	0.821876
focus_zero	zero_step_init	focus	centered_cosine	oji->cop	oji	cop	674	0.302764	0.357332	0.731667	-0.428903	-1.627014	0.002967	0.026706	0.048961	0.023065	176.0	0.136499	0.587833
focus_zero	zero_step_init	focus	csls_k10	oji->cop	oji	cop	674	-0.004241	0.00326	-0.000159	-0.004082	-0.020054	0.005935	0.023739	0.043027	0.023748	205.0	0.290801	0.76814
focus_zero	zero_step_init	focus	centered_csls_k10	oji->cop	oji	cop	674	-0.789469	0.624526	0.011962	-0.801431	-3.213478	0.005935	0.023739	0.038576	0.02419	171.0	0.10089	0.446168
focus_zero	zero_step_init	focus	raw_cosine	oji->kbh	oji	kbh	500	0.984255	0.003981	0.987878	-0.003623	-0.007974	0.006	0.016	0.036	0.021262	202.0	0.992	0.970862
focus_zero	zero_step_init	focus	centered_cosine	oji->kbh	oji	kbh	500	0.092253	0.150375	0.371443	-0.27919	-0.775878	0.004	0.03	0.086	0.029921	137.0	0.24	0.709622
focus_zero	zero_step_init	focus	csls_k10	oji->kbh	oji	kbh	500	-0.009168	0.003859	-0.004876	-0.004292	-0.012445	0.004	0.028	0.044	0.024093	201.0	0.812	0.950402
focus_zero	zero_step_init	focus	centered_csls_k10	oji->kbh	oji	kbh	500	-0.409446	0.262919	0.041162	-0.450608	-1.545646	0.002	0.03	0.068	0.029365	137.0	0.13	0.500359
focus_zero	zero_step_init	focus	raw_cosine	oji->nhg	oji	nhg	669	0.983971	0.003971	0.987301	-0.00333	-0.006882	0.004484	0.016442	0.028401	0.018058	278.0	0.928251	0.975256
focus_zero	zero_step_init	focus	centered_cosine	oji->nhg	oji	nhg	669	0.087643	0.145412	0.375186	-0.287543	-0.846101	0.005979	0.03139	0.047833	0.028683	189.0	0.230194	0.780842
focus_zero	zero_step_init	focus	csls_k10	oji->nhg	oji	nhg	669	-0.008993	0.003648	-0.00501	-0.003983	-0.009884	0.005979	0.017937	0.03438	0.02076	257.0	0.850523	0.957954
focus_zero	zero_step_init	focus	centered_csls_k10	oji->nhg	oji	nhg	669	-0.431035	0.259602	0.027461	-0.458496	-1.502969	0.004484	0.028401	0.047833	0.026753	184.0	0.127055	0.558137
focus_zero	zero_step_init	focus	raw_cosine	oji->syr	oji	syr	674	0.987834	0.002169	0.992162	-0.004328	-0.010345	0.001484	0.014837	0.02819	0.014716	268.0	0.931751	0.973442
focus_zero	zero_step_init	focus	centered_cosine	oji->syr	oji	syr	674	0.118987	0.204238	0.476392	-0.357405	-1.084885	0.005935	0.017804	0.041543	0.022691	216.0	0.228487	0.792242
focus_zero	zero_step_init	focus	csls_k10	oji->syr	oji	syr	674	-0.00543	0.002143	-0.000993	-0.004437	-0.012758	0.002967	0.022255	0.034125	0.019893	246.0	0.646884	0.943986
focus_zero	zero_step_init	focus	centered_csls_k10	oji->syr	oji	syr	674	-0.575543	0.345126	0.001485	-0.577028	-2.064937	0.010386	0.023739	0.032641	0.025246	210.0	0.130564	0.587992
focus_zero	zero_step_init	focus	raw_cosine	oji->usp	oji	usp	674	0.982336	0.004025	0.986367	-0.004031	-0.009591	0.004451	0.013353	0.023739	0.016747	274.0	0.997033	0.976845
focus_zero	zero_step_init	focus	centered_cosine	oji->usp	oji	usp	674	0.125067	0.159361	0.410136	-0.285069	-0.834838	0.005935	0.02819	0.041543	0.026491	163.0	0.238872	0.794845
focus_zero	zero_step_init	focus	csls_k10	oji->usp	oji	usp	674	-0.009651	0.004145	-0.004259	-0.005392	-0.015536	0.005935	0.01632	0.031157	0.019814	246.0	0.939169	0.973137
focus_zero	zero_step_init	focus	centered_csls_k10	oji->usp	oji	usp	674	-0.411674	0.258392	0.020555	-0.432229	-1.565338	0.007418	0.02819	0.050445	0.028816	153.0	0.133531	0.570006
focus_zero	zero_step_init	focus	raw_cosine	syr->acu	syr	acu	659	0.97948	0.003014	0.983294	-0.003814	-0.008823	0.001517	0.007587	0.016692	0.012271	303.0	0.989378	0.979388
focus_zero	zero_step_init	focus	centered_cosine	syr->acu	syr	acu	659	0.057089	0.141649	0.340089	-0.283	-0.886443	0.0	0.00607	0.018209	0.012463	233.0	0.230653	0.660831
focus_zero	zero_step_init	focus	csls_k10	syr->acu	syr	acu	659	-0.009395	0.003068	-0.004454	-0.004941	-0.015892	0.003035	0.009105	0.019727	0.014476	276.0	0.937784	0.967679
focus_zero	zero_step_init	focus	centered_csls_k10	syr->acu	syr	acu	659	-0.465238	0.257163	0.016867	-0.482106	-1.69828	0.0	0.013657	0.021244	0.012712	237.0	0.069803	0.369245
focus_zero	zero_step_init	focus	raw_cosine	syr->ake	syr	ake	673	0.978068	0.002922	0.98126	-0.003191	-0.006417	0.002972	0.010401	0.019316	0.013151	288.0	0.994056	0.976744
focus_zero	zero_step_init	focus	centered_cosine	syr->ake	syr	ake	673	0.061629	0.140773	0.343163	-0.281534	-0.81838	0.001486	0.014859	0.029718	0.016569	240.0	0.233284	0.702704
focus_zero	zero_step_init	focus	csls_k10	syr->ake	syr	ake	673	-0.008683	0.002862	-0.004647	-0.004036	-0.011233	0.002972	0.008915	0.026746	0.014956	283.0	0.884101	0.96514
focus_zero	zero_step_init	focus	centered_csls_k10	syr->ake	syr	ake	673	-0.448215	0.237546	0.019442	-0.467657	-1.496053	0.0	0.010401	0.026746	0.015259	236.0	0.08321	0.404016
focus_zero	zero_step_init	focus	raw_cosine	syr->bsn	syr	bsn	629	0.982832	0.002488	0.98684	-0.004008	-0.010335	0.00159	0.011129	0.022258	0.013547	276.0	0.99523	0.977236
focus_zero	zero_step_init	focus	centered_cosine	syr->bsn	syr	bsn	629	0.05444	0.141829	0.350192	-0.295753	-0.928961	0.006359	0.019078	0.023847	0.019271	222.0	0.225755	0.701713
focus_zero	zero_step_init	focus	csls_k10	syr->bsn	syr	bsn	629	-0.007725	0.002654	-0.002508	-0.005216	-0.012692	0.00318	0.017488	0.025437	0.016635	274.0	0.891892	0.964379
focus_zero	zero_step_init	focus	centered_csls_k10	syr->bsn	syr	bsn	629	-0.481258	0.256279	0.011479	-0.492737	-1.69808	0.006359	0.015898	0.028617	0.018948	222.0	0.077901	0.387801
focus_zero	zero_step_init	focus	raw_cosine	syr->chr	syr	chr	678	0.988565	0.00208	0.989962	-0.001397	-0.008175	0.0059	0.010324	0.028024	0.019535	211.0	0.479351	0.90385
focus_zero	zero_step_init	focus	centered_cosine	syr->chr	syr	chr	678	0.177789	0.216377	0.446712	-0.268923	-1.167932	0.007375	0.022124	0.038348	0.025692	167.0	0.112094	0.572253
focus_zero	zero_step_init	focus	csls_k10	syr->chr	syr	chr	678	-0.004739	0.002164	-0.002879	-0.001859	-0.016909	0.001475	0.022124	0.035398	0.020967	174.0	0.352507	0.797393
focus_zero	zero_step_init	focus	centered_csls_k10	syr->chr	syr	chr	678	-0.52388	0.344553	-0.017161	-0.506719	-2.340599	0.004425	0.033923	0.047198	0.024963	161.0	0.078171	0.39382
focus_zero	zero_step_init	focus	raw_cosine	syr->cop	syr	cop	678	0.986818	0.003004	0.989156	-0.002338	-0.037853	0.001475	0.023599	0.030973	0.017308	256.0	0.761062	0.961542
focus_zero	zero_step_init	focus	centered_cosine	syr->cop	syr	cop	678	0.157991	0.208174	0.410326	-0.252334	-1.127021	0.004425	0.028024	0.048673	0.024091	173.0	0.138643	0.61871
focus_zero	zero_step_init	focus	csls_k10	syr->cop	syr	cop	678	-0.006014	0.003508	-0.003187	-0.002827	-0.049315	0.00295	0.016224	0.038348	0.01902	206.0	0.59292	0.923574
focus_zero	zero_step_init	focus	centered_csls_k10	syr->cop	syr	cop	678	-0.506662	0.337925	-0.033763	-0.472899	-2.128709	0.00295	0.028024	0.045723	0.024158	170.0	0.066372	0.453214
focus_zero	zero_step_init	focus	raw_cosine	syr->kbh	syr	kbh	501	0.980559	0.003088	0.984153	-0.003594	-0.008822	0.001996	0.00998	0.025948	0.015271	213.0	0.896208	0.970392
focus_zero	zero_step_init	focus	centered_cosine	syr->kbh	syr	kbh	501	0.066497	0.131539	0.33529	-0.268793	-0.760578	0.0	0.007984	0.031936	0.016684	162.0	0.235529	0.659566
focus_zero	zero_step_init	focus	csls_k10	syr->kbh	syr	kbh	501	-0.008776	0.003155	-0.004118	-0.004657	-0.014708	0.003992	0.017964	0.03992	0.018909	202.0	0.92016	0.959238
focus_zero	zero_step_init	focus	centered_csls_k10	syr->kbh	syr	kbh	501	-0.419563	0.227534	0.029065	-0.448628	-1.305565	0.005988	0.015968	0.033932	0.022722	162.0	0.08982	0.368752
focus_zero	zero_step_init	focus	raw_cosine	syr->nhg	syr	nhg	673	0.979117	0.003165	0.98251	-0.003393	-0.00956	0.004458	0.010401	0.022288	0.014892	306.0	0.976226	0.978124
focus_zero	zero_step_init	focus	centered_cosine	syr->nhg	syr	nhg	673	0.052567	0.138409	0.330892	-0.278326	-0.873979	0.002972	0.014859	0.028232	0.017061	259.0	0.20951	0.659308
focus_zero	zero_step_init	focus	csls_k10	syr->nhg	syr	nhg	673	-0.009129	0.003091	-0.004992	-0.004137	-0.018958	0.0	0.011887	0.02526	0.013222	283.0	0.817236	0.964005
focus_zero	zero_step_init	focus	centered_csls_k10	syr->nhg	syr	nhg	673	-0.456392	0.236307	0.021045	-0.477436	-1.667683	0.004458	0.010401	0.020802	0.016134	246.0	0.066865	0.366927
focus_zero	zero_step_init	focus	raw_cosine	syr->oji	syr	oji	674	0.987834	0.002169	0.989997	-0.002163	-0.006663	0.002967	0.013353	0.023739	0.015178	274.0	0.476261	0.931448
focus_zero	zero_step_init	focus	centered_cosine	syr->oji	syr	oji	674	0.118987	0.204238	0.419487	-0.3005	-1.182432	0.005935	0.01632	0.02819	0.019096	215.0	0.145401	0.64166
focus_zero	zero_step_init	focus	csls_k10	syr->oji	syr	oji	674	-0.00543	0.002143	-0.002874	-0.002556	-0.008545	0.002967	0.020772	0.029674	0.018869	234.0	0.311573	0.859975
focus_zero	zero_step_init	focus	centered_csls_k10	syr->oji	syr	oji	674	-0.575543	0.345126	-0.03069	-0.544853	-2.178216	0.002967	0.019288	0.029674	0.017554	224.0	0.089021	0.423822
focus_zero	zero_step_init	focus	raw_cosine	syr->usp	syr	usp	678	0.977356	0.00314	0.98217	-0.004814	-0.009125	0.001475	0.011799	0.019174	0.012572	310.0	0.998525	0.979906
focus_zero	zero_step_init	focus	centered_cosine	syr->usp	syr	usp	678	0.044019	0.131537	0.327243	-0.283224	-0.811424	0.001475	0.010324	0.022124	0.013348	264.0	0.210914	0.694034
focus_zero	zero_step_init	focus	csls_k10	syr->usp	syr	usp	678	-0.010173	0.003265	-0.004344	-0.005829	-0.012713	0.0	0.010324	0.028024	0.013492	297.0	0.9941	0.975288
focus_zero	zero_step_init	focus	centered_csls_k10	syr->usp	syr	usp	678	-0.464563	0.22471	0.015173	-0.479736	-1.465274	0.004425	0.014749	0.025074	0.016267	276.0	0.069322	0.390318
focus_zero	zero_step_init	focus	raw_cosine	usp->acu	usp	acu	659	0.995012	0.001068	0.99669	-0.001678	-0.005682	0.004552	0.019727	0.028832	0.020247	227.0	0.830046	0.942359
focus_zero	zero_step_init	focus	centered_cosine	usp->acu	usp	acu	659	0.126423	0.181797	0.443519	-0.317096	-1.179456	0.01214	0.036419	0.062215	0.036581	165.0	0.115326	0.510406
focus_zero	zero_step_init	focus	csls_k10	usp->acu	usp	acu	659	-0.003125	0.001493	-0.000624	-0.002501	-0.011334	0.01214	0.030349	0.048558	0.028732	215.0	0.646434	0.885179
focus_zero	zero_step_init	focus	centered_csls_k10	usp->acu	usp	acu	659	-0.522499	0.319975	0.055197	-0.577697	-2.331007	0.016692	0.034901	0.056146	0.03809	168.0	0.053111	0.286825
focus_zero	zero_step_init	focus	raw_cosine	usp->ake	usp	ake	673	0.995465	0.000874	0.996735	-0.001271	-0.0066	0.010401	0.020802	0.038633	0.024749	223.0	0.589896	0.928954
focus_zero	zero_step_init	focus	centered_cosine	usp->ake	usp	ake	673	0.131127	0.186693	0.446531	-0.315404	-0.883178	0.007429	0.037147	0.063893	0.030002	177.0	0.117385	0.507014
focus_zero	zero_step_init	focus	csls_k10	usp->ake	usp	ake	673	-0.002221	0.001206	-0.000416	-0.001805	-0.010158	0.010401	0.032689	0.05052	0.03076	206.0	0.341753	0.84884
focus_zero	zero_step_init	focus	centered_csls_k10	usp->ake	usp	ake	673	-0.523812	0.308822	0.050312	-0.574124	-1.766119	0.013373	0.037147	0.068351	0.036135	183.0	0.049034	0.243348
focus_zero	zero_step_init	focus	raw_cosine	usp->bsn	usp	bsn	629	0.993328	0.001777	0.995929	-0.002601	-0.011049	0.007949	0.022258	0.039746	0.023408	256.0	0.856916	0.959461
focus_zero	zero_step_init	focus	centered_cosine	usp->bsn	usp	bsn	629	0.12297	0.173293	0.421449	-0.298479	-0.95728	0.007949	0.033386	0.054054	0.02963	162.0	0.130366	0.499649
focus_zero	zero_step_init	focus	csls_k10	usp->bsn	usp	bsn	629	-0.004427	0.002248	-0.000895	-0.003532	-0.014253	0.011129	0.033386	0.050874	0.029027	221.0	0.674086	0.934041
focus_zero	zero_step_init	focus	centered_csls_k10	usp->bsn	usp	bsn	629	-0.497779	0.299824	0.050939	-0.548718	-1.834393	0.006359	0.034976	0.057234	0.029344	154.0	0.042925	0.256589
focus_zero	zero_step_init	focus	raw_cosine	usp->chr	usp	chr	678	0.984674	0.003192	0.990593	-0.005919	-0.013417	0.001475	0.007375	0.014749	0.010981	326.0	1.0	0.984098
focus_zero	zero_step_init	focus	centered_cosine	usp->chr	usp	chr	678	0.111606	0.168625	0.332988	-0.221381	-0.907019	0.001475	0.029499	0.041298	0.02184	194.0	0.134218	0.494287
focus_zero	zero_step_init	focus	csls_k10	usp->chr	usp	chr	678	-0.008435	0.003246	-0.00226	-0.006174	-0.015468	0.001475	0.010324	0.014749	0.011389	323.0	0.985251	0.976353
focus_zero	zero_step_init	focus	centered_csls_k10	usp->chr	usp	chr	678	-0.449133	0.275901	-0.012724	-0.43641	-1.818448	0.004425	0.022124	0.041298	0.023309	192.0	0.061947	0.374505
focus_zero	zero_step_init	focus	raw_cosine	usp->cop	usp	cop	678	0.98414	0.00373	0.989522	-0.005382	-0.024772	0.001475	0.00885	0.017699	0.011308	331.0	0.971976	0.981003
focus_zero	zero_step_init	focus	centered_cosine	usp->cop	usp	cop	678	0.092195	0.154676	0.299299	-0.207104	-0.802247	0.007375	0.019174	0.044248	0.023633	207.0	0.150442	0.555552
focus_zero	zero_step_init	focus	csls_k10	usp->cop	usp	cop	678	-0.007773	0.003691	-0.002213	-0.00556	-0.025908	0.0	0.00885	0.019174	0.01114	311.0	0.877581	0.970061
focus_zero	zero_step_init	focus	centered_csls_k10	usp->cop	usp	cop	678	-0.42568	0.255902	-0.028027	-0.397654	-1.648768	0.004425	0.019174	0.045723	0.021188	220.0	0.070796	0.441939
focus_zero	zero_step_init	focus	raw_cosine	usp->kbh	usp	kbh	501	0.994767	0.001213	0.996541	-0.001774	-0.00497	0.00998	0.035928	0.047904	0.031385	180.0	0.752495	0.932562
focus_zero	zero_step_init	focus	centered_cosine	usp->kbh	usp	kbh	501	0.125505	0.173504	0.43314	-0.307635	-0.909361	0.005988	0.053892	0.085828	0.038601	123.0	0.157685	0.519422
focus_zero	zero_step_init	focus	csls_k10	usp->kbh	usp	kbh	501	-0.003287	0.001639	-0.000529	-0.002758	-0.007767	0.007984	0.037924	0.053892	0.03178	170.0	0.582834	0.877225
focus_zero	zero_step_init	focus	centered_csls_k10	usp->kbh	usp	kbh	501	-0.489178	0.312149	0.062335	-0.551513	-1.795515	0.015968	0.05988	0.091816	0.046464	115.0	0.077844	0.273229
focus_zero	zero_step_init	focus	raw_cosine	usp->nhg	usp	nhg	673	0.994862	0.001231	0.996672	-0.00181	-0.007521	0.004458	0.026746	0.044577	0.022699	239.0	0.693908	0.939712
focus_zero	zero_step_init	focus	centered_cosine	usp->nhg	usp	nhg	673	0.128714	0.177805	0.440203	-0.311489	-0.966607	0.007429	0.047548	0.080238	0.036327	151.0	0.141159	0.52604
focus_zero	zero_step_init	focus	csls_k10	usp->nhg	usp	nhg	673	-0.003509	0.001715	-0.000591	-0.002918	-0.010334	0.007429	0.026746	0.046062	0.026934	224.0	0.655275	0.905547
focus_zero	zero_step_init	focus	centered_csls_k10	usp->nhg	usp	nhg	673	-0.505963	0.316804	0.056913	-0.562876	-1.764993	0.008915	0.054978	0.090639	0.040243	155.0	0.074294	0.300681
focus_zero	zero_step_init	focus	raw_cosine	usp->oji	usp	oji	674	0.982336	0.004025	0.989463	-0.007127	-0.014688	0.004451	0.007418	0.014837	0.013016	332.0	1.0	0.981726
focus_zero	zero_step_init	focus	centered_cosine	usp->oji	usp	oji	674	0.125067	0.159361	0.329703	-0.204636	-0.847953	0.002967	0.025223	0.04451	0.024948	149.0	0.103858	0.494377
focus_zero	zero_step_init	focus	csls_k10	usp->oji	usp	oji	674	-0.009651	0.004145	-0.002147	-0.007504	-0.019116	0.004451	0.008902	0.020772	0.014065	331.0	0.882789	0.972524
focus_zero	zero_step_init	focus	centered_csls_k10	usp->oji	usp	oji	674	-0.411674	0.258392	-0.012972	-0.398702	-1.566702	0.005935	0.022255	0.05638	0.026377	148.0	0.053412	0.357432
focus_zero	zero_step_init	focus	raw_cosine	usp->syr	usp	syr	678	0.977356	0.00314	0.98535	-0.007994	-0.019082	0.001475	0.007375	0.017699	0.010786	333.0	1.0	0.984691
focus_zero	zero_step_init	focus	centered_cosine	usp->syr	usp	syr	678	0.044019	0.131537	0.303391	-0.259372	-0.78073	0.001475	0.016224	0.028024	0.014672	268.0	0.219764	0.606696
focus_zero	zero_step_init	focus	csls_k10	usp->syr	usp	syr	678	-0.010173	0.003265	-0.001822	-0.008351	-0.021981	0.004425	0.007375	0.016224	0.012691	330.0	1.0	0.981868
focus_zero	zero_step_init	focus	centered_csls_k10	usp->syr	usp	syr	678	-0.464563	0.22471	0.007452	-0.472015	-1.515453	0.001475	0.017699	0.020649	0.014001	275.0	0.058997	0.329253
fvt_mlm200	mlm200	fvt	raw_cosine	acu->ake	acu	ake	654	0.996418	0.000686	0.997739	-0.001321	-0.003454	0.001529	0.021407	0.033639	0.0174	258.0	0.902141	0.936338
fvt_mlm200	mlm200	fvt	centered_cosine	acu->ake	acu	ake	654	0.088472	0.151401	0.383086	-0.294614	-0.746907	0.009174	0.022936	0.056575	0.028298	170.0	0.097859	0.491086
fvt_mlm200	mlm200	fvt	csls_k10	acu->ake	acu	ake	654	-0.001953	0.000901	-0.000162	-0.001791	-0.005482	0.003058	0.027523	0.045872	0.021689	222.0	0.671254	0.869477
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->ake	acu	ake	654	-0.4764	0.272701	0.068413	-0.544813	-1.595302	0.006116	0.030581	0.050459	0.027276	162.0	0.042813	0.249077
fvt_mlm200	mlm200	fvt	raw_cosine	acu->bsn	acu	bsn	620	0.996431	0.000925	0.997821	-0.00139	-0.005524	0.009677	0.029032	0.043548	0.026271	223.0	0.474194	0.919418
fvt_mlm200	mlm200	fvt	centered_cosine	acu->bsn	acu	bsn	620	0.119676	0.147859	0.389431	-0.269755	-0.828991	0.017742	0.048387	0.075806	0.044857	126.0	0.125806	0.478404
fvt_mlm200	mlm200	fvt	csls_k10	acu->bsn	acu	bsn	620	-0.002244	0.001227	-0.00017	-0.002074	-0.009498	0.01129	0.035484	0.046774	0.030681	185.0	0.385484	0.858503
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->bsn	acu	bsn	620	-0.430553	0.266288	0.067062	-0.497615	-1.622262	0.016129	0.048387	0.080645	0.04408	130.0	0.059677	0.259245
fvt_mlm200	mlm200	fvt	raw_cosine	acu->chr	acu	chr	659	0.990062	0.001426	0.992436	-0.002375	-0.005254	0.001517	0.010622	0.016692	0.012379	322.0	0.966616	0.97566
fvt_mlm200	mlm200	fvt	centered_cosine	acu->chr	acu	chr	659	0.088229	0.137983	0.276804	-0.188575	-0.633397	0.00607	0.025797	0.054628	0.026694	178.0	0.119879	0.425373
fvt_mlm200	mlm200	fvt	csls_k10	acu->chr	acu	chr	659	-0.003766	0.001354	-0.001224	-0.002541	-0.007438	0.003035	0.01214	0.019727	0.014134	303.0	0.734446	0.956673
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->chr	acu	chr	659	-0.369542	0.218164	0.0066	-0.376142	-1.260261	0.00607	0.027314	0.044006	0.026384	180.0	0.053111	0.328348
fvt_mlm200	mlm200	fvt	raw_cosine	acu->cop	acu	cop	659	0.989055	0.001847	0.991979	-0.002923	-0.021725	0.001517	0.00607	0.021244	0.011603	332.0	1.0	0.983964
fvt_mlm200	mlm200	fvt	centered_cosine	acu->cop	acu	cop	659	0.06872	0.128994	0.242069	-0.173349	-0.772279	0.004552	0.025797	0.040971	0.02187	219.0	0.103187	0.436925
fvt_mlm200	mlm200	fvt	csls_k10	acu->cop	acu	cop	659	-0.004317	0.001824	-0.001742	-0.002575	-0.024667	0.003035	0.007587	0.018209	0.012604	324.0	0.863429	0.975742
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->cop	acu	cop	659	-0.37168	0.220145	-0.02387	-0.347811	-1.592834	0.001517	0.010622	0.034901	0.015899	202.0	0.066768	0.391463
fvt_mlm200	mlm200	fvt	raw_cosine	acu->kbh	acu	kbh	488	0.996781	0.000764	0.99791	-0.001128	-0.003723	0.006148	0.028689	0.053279	0.029912	160.0	0.67418	0.8826
fvt_mlm200	mlm200	fvt	centered_cosine	acu->kbh	acu	kbh	488	0.113921	0.162251	0.397761	-0.28384	-0.802597	0.018443	0.04918	0.094262	0.048574	112.0	0.112705	0.473863
fvt_mlm200	mlm200	fvt	csls_k10	acu->kbh	acu	kbh	488	-0.001949	0.001116	-0.000126	-0.001822	-0.007093	0.018443	0.038934	0.065574	0.042806	146.0	0.430328	0.792048
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->kbh	acu	kbh	488	-0.43442	0.291926	0.083825	-0.518245	-1.694924	0.022541	0.067623	0.094262	0.054318	108.0	0.057377	0.236952
fvt_mlm200	mlm200	fvt	raw_cosine	acu->nhg	acu	nhg	655	0.996889	0.000753	0.998095	-0.001206	-0.003911	0.00458	0.029008	0.059542	0.027723	192.0	0.580153	0.88485
fvt_mlm200	mlm200	fvt	centered_cosine	acu->nhg	acu	nhg	655	0.132977	0.170777	0.421301	-0.288324	-0.810412	0.015267	0.073282	0.114504	0.051806	134.0	0.099237	0.477148
fvt_mlm200	mlm200	fvt	csls_k10	acu->nhg	acu	nhg	655	-0.001986	0.00118	-2.1e-05	-0.001965	-0.00694	0.00916	0.048855	0.071756	0.037298	169.0	0.40916	0.809118
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->nhg	acu	nhg	655	-0.456587	0.311324	0.074044	-0.53063	-1.611556	0.018321	0.071756	0.112977	0.05489	129.0	0.050382	0.24832
fvt_mlm200	mlm200	fvt	raw_cosine	acu->oji	acu	oji	655	0.988755	0.001642	0.992408	-0.003653	-0.007294	0.00458	0.010687	0.019847	0.014564	322.0	0.998473	0.981933
fvt_mlm200	mlm200	fvt	centered_cosine	acu->oji	acu	oji	655	0.094315	0.132324	0.267823	-0.173508	-0.720826	0.003053	0.033588	0.048855	0.028886	154.0	0.077863	0.447256
fvt_mlm200	mlm200	fvt	csls_k10	acu->oji	acu	oji	655	-0.004621	0.001583	-0.000864	-0.003757	-0.008404	0.00458	0.012214	0.022901	0.015351	310.0	0.970992	0.969236
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->oji	acu	oji	655	-0.348956	0.220859	-0.000384	-0.348572	-1.305374	0.007634	0.039695	0.070229	0.034458	146.0	0.065649	0.377859
fvt_mlm200	mlm200	fvt	raw_cosine	acu->syr	acu	syr	659	0.980854	0.003542	0.988297	-0.007443	-0.016875	0.003035	0.007587	0.015175	0.011567	329.0	1.0	0.984001
fvt_mlm200	mlm200	fvt	centered_cosine	acu->syr	acu	syr	659	0.032368	0.117467	0.264829	-0.232461	-0.615213	0.007587	0.021244	0.028832	0.021594	268.0	0.113809	0.524972
fvt_mlm200	mlm200	fvt	csls_k10	acu->syr	acu	syr	659	-0.008921	0.003549	-0.001474	-0.007447	-0.018028	0.003035	0.009105	0.013657	0.011842	327.0	1.0	0.982427
fvt_mlm200	mlm200	fvt	centered_csls_k10	acu->syr	acu	syr	659	-0.43131	0.222534	0.014162	-0.445472	-1.292989	0.009105	0.022762	0.033384	0.022119	260.0	0.059181	0.381762
